Dates,counter,Stock.,High,low,Open,Close,volume,adj_close
12/11/17,4995.KL,VERSATL,0.894999981,0.870000005,0.879999995,0.870000005,1718700,0.870000005
12/12/17,4995.KL,VERSATL,0.899999976,0.86500001,0.88499999,0.879999995,1025800,0.879999995
12/13/17,4995.KL,VERSATL,0.879999995,0.855000019,0.86500001,0.855000019,161100,0.855000019
12/14/17,4995.KL,VERSATL,0.88499999,0.845000029,0.855000019,0.845000029,3769600,0.845000029
12/15/17,4995.KL,VERSATL,0.879999995,0.800000012,0.850000024,0.800000012,1655000,0.800000012
12/18/17,4995.KL,VERSATL,0.860000014,0.790000021,0.805000007,0.795000017,2350600,0.795000017
12/19/17,4995.KL,VERSATL,0.824999988,0.785000026,0.805000007,0.785000026,1435900,0.785000026
12/20/17,4995.KL,VERSATL,0.800000012,0.769999981,0.785000026,0.779999971,235200,0.779999971
12/21/17,4995.KL,VERSATL,0.785000026,0.745000005,0.785000026,0.745000005,674900,0.745000005
12/22/17,4995.KL,VERSATL,0.754999995,0.704999983,0.75,0.754999995,677600,0.754999995
12/25/17,4995.KL,VERSATL,0.754999995,0.754999995,0.754999995,0.754999995,0,0.754999995
12/26/17,4995.KL,VERSATL,0.779999971,0.699999988,0.754999995,0.699999988,2473300,0.699999988
12/27/17,4995.KL,VERSATL,0.709999979,0.685000002,0.709999979,0.699999988,1037000,0.699999988
12/28/17,4995.KL,VERSATL,0.699999988,0.639999986,0.699999988,0.639999986,1708300,0.639999986
12/29/17,4995.KL,VERSATL,0.670000017,0.649999976,0.649999976,0.649999976,804300,0.649999976
12/1/17,5000.KL,HUMEIND,2.170000076,2.170000076,2.170000076,2.170000076,0,2.170000076
12/4/17,5000.KL,HUMEIND,2.190000057,2.160000086,2.190000057,2.160000086,97100,2.160000086
12/5/17,5000.KL,HUMEIND,2.210000038,2.160000086,2.160000086,2.160000086,285900,2.160000086
12/6/17,5000.KL,HUMEIND,2.160000086,2.160000086,2.160000086,2.160000086,0,2.160000086
12/7/17,5000.KL,HUMEIND,2.160000086,2.150000095,2.160000086,2.150000095,8000,2.150000095
12/8/17,5000.KL,HUMEIND,2.130000114,2.130000114,2.130000114,2.130000114,242100,2.130000114
12/11/17,5000.KL,HUMEIND,2.160000086,2.130000114,2.160000086,2.130000114,78400,2.130000114
12/12/17,5000.KL,HUMEIND,2.130000114,2.130000114,2.130000114,2.130000114,0,2.130000114
12/13/17,5000.KL,HUMEIND,2.200000048,2.109999895,2.109999895,2.180000067,11000,2.180000067
12/14/17,5000.KL,HUMEIND,2.200000048,2.160000086,2.180000067,2.160000086,2012000,2.160000086
12/15/17,5000.KL,HUMEIND,2.160000086,2.160000086,2.160000086,2.160000086,0,2.160000086
12/18/17,5000.KL,HUMEIND,2.160000086,2.160000086,2.160000086,2.160000086,0,2.160000086
12/19/17,5000.KL,HUMEIND,2.170000076,2.160000086,2.170000076,2.160000086,18000,2.160000086
12/20/17,5000.KL,HUMEIND,2.170000076,2.170000076,2.170000076,2.170000076,87500,2.170000076
12/21/17,5000.KL,HUMEIND,2.170000076,2.170000076,2.170000076,2.170000076,10000,2.170000076
12/22/17,5000.KL,HUMEIND,2.160000086,2.150000095,2.160000086,2.160000086,6000,2.160000086
12/25/17,5000.KL,HUMEIND,2.160000086,2.160000086,2.160000086,2.160000086,0,2.160000086
12/26/17,5000.KL,HUMEIND,2.160000086,2.160000086,2.160000086,2.160000086,0,2.160000086
12/27/17,5000.KL,HUMEIND,2.170000076,2.170000076,2.170000076,2.170000076,1000,2.170000076
12/28/17,5000.KL,HUMEIND,2.160000086,2.150000095,2.160000086,2.150000095,21000,2.150000095
12/29/17,5000.KL,HUMEIND,2.170000076,2.099999905,2.119999886,2.160000086,111800,2.160000086
12/1/17,5001.KL,MIECO,0.954999983,0.954999983,0.954999983,0.954999983,0,0.954999983
12/4/17,5001.KL,MIECO,0.954999983,0.899999976,0.954999983,0.915000021,2749500,0.915000021
12/5/17,5001.KL,MIECO,0.920000017,0.889999986,0.915000021,0.889999986,2003600,0.889999986
12/6/17,5001.KL,MIECO,0.930000007,0.889999986,0.889999986,0.904999971,1824500,0.904999971
12/7/17,5001.KL,MIECO,0.915000021,0.889999986,0.899999976,0.894999981,631400,0.894999981
12/8/17,5001.KL,MIECO,0.910000026,0.894999981,0.910000026,0.894999981,1311300,0.894999981
12/11/17,5001.KL,MIECO,0.894999981,0.88499999,0.894999981,0.889999986,858000,0.889999986
12/12/17,5001.KL,MIECO,0.894999981,0.879999995,0.894999981,0.879999995,858500,0.879999995
12/13/17,5001.KL,MIECO,0.920000017,0.879999995,0.889999986,0.889999986,4086800,0.889999986
12/14/17,5001.KL,MIECO,0.920000017,0.899999976,0.899999976,0.904999971,2599300,0.904999971
12/15/17,5001.KL,MIECO,0.915000021,0.889999986,0.915000021,0.889999986,2175900,0.889999986
12/18/17,5001.KL,MIECO,0.899999976,0.850000024,0.889999986,0.850000024,2336100,0.850000024
12/19/17,5001.KL,MIECO,0.910000026,0.800000012,0.839999974,0.910000026,6886800,0.910000026
12/20/17,5001.KL,MIECO,0.935000002,0.834999979,0.920000017,0.850000024,12543400,0.850000024
12/21/17,5001.KL,MIECO,0.870000005,0.824999988,0.850000024,0.824999988,2633500,0.824999988
12/22/17,5001.KL,MIECO,0.845000029,0.814999998,0.829999983,0.814999998,2214000,0.814999998
12/25/17,5001.KL,MIECO,0.814999998,0.814999998,0.814999998,0.814999998,0,0.814999998
12/26/17,5001.KL,MIECO,0.824999988,0.810000002,0.819999993,0.814999998,2217300,0.814999998
12/27/17,5001.KL,MIECO,0.829999983,0.805000007,0.814999998,0.814999998,6629900,0.814999998
12/28/17,5001.KL,MIECO,0.819999993,0.805000007,0.814999998,0.805000007,1690800,0.805000007
12/29/17,5001.KL,MIECO,0.810000002,0.774999976,0.810000002,0.774999976,4412200,0.774999976
12/1/17,5005.KL,UNISEM,3.579999924,3.579999924,3.579999924,3.579999924,0,3.579999924
12/4/17,5005.KL,UNISEM,3.599999905,3.460000038,3.579999924,3.539999962,621400,3.539999962
12/5/17,5005.KL,UNISEM,3.529999971,3.359999895,3.519999981,3.359999895,1122300,3.359999895
12/6/17,5005.KL,UNISEM,3.359999895,3.190000057,3.359999895,3.190000057,2823200,3.190000057
12/7/17,5005.KL,UNISEM,3.339999914,3.210000038,3.210000038,3.25999999,2424600,3.25999999
12/8/17,5005.KL,UNISEM,3.289999962,3.160000086,3.25999999,3.200000048,1731000,3.200000048
12/11/17,5005.KL,UNISEM,3.279999971,3.200000048,3.230000019,3.25,1022300,3.25
12/12/17,5005.KL,UNISEM,3.279999971,3.049999952,3.220000029,3.059999943,3405300,3.059999943
12/13/17,5005.KL,UNISEM,3.400000095,3.049999952,3.099999905,3.349999905,3510000,3.349999905
12/14/17,5005.KL,UNISEM,3.519999981,3.230000019,3.349999905,3.450000048,3512800,3.450000048
12/15/17,5005.KL,UNISEM,3.470000029,3.299999952,3.460000038,3.410000086,1234900,3.410000086
12/18/17,5005.KL,UNISEM,3.420000076,3.339999914,3.420000076,3.380000114,337000,3.380000114
12/19/17,5005.KL,UNISEM,3.549999952,3.359999895,3.369999886,3.529999971,973500,3.529999971
12/20/17,5005.KL,UNISEM,3.660000086,3.460000038,3.529999971,3.5,1270600,3.5
12/21/17,5005.KL,UNISEM,3.680000067,3.5,3.5,3.650000095,1570300,3.650000095
12/22/17,5005.KL,UNISEM,3.660000086,3.519999981,3.650000095,3.599999905,411300,3.599999905
12/25/17,5005.KL,UNISEM,3.599999905,3.599999905,3.599999905,3.599999905,0,3.599999905
12/26/17,5005.KL,UNISEM,3.589999914,3.5,3.589999914,3.5,188300,3.5
12/27/17,5005.KL,UNISEM,3.559999943,3.5,3.5,3.529999971,134000,3.529999971
12/28/17,5005.KL,UNISEM,3.589999914,3.519999981,3.529999971,3.549999952,752100,3.549999952
12/29/17,5005.KL,UNISEM,3.660000086,3.529999971,3.539999962,3.650000095,1953400,3.650000095
12/1/17,5006.KL,MERGE,0.344999999,0.344999999,0.344999999,0.344999999,0,0.344999999
12/4/17,5006.KL,MERGE,0.349999994,0.330000013,0.340000004,0.335000008,333000,0.335000008
12/5/17,5006.KL,MERGE,0.349999994,0.324999988,0.349999994,0.335000008,468200,0.335000008
12/6/17,5006.KL,MERGE,0.330000013,0.324999988,0.330000013,0.330000013,221900,0.330000013
12/7/17,5006.KL,MERGE,0.340000004,0.324999988,0.324999988,0.340000004,10100,0.340000004
12/8/17,5006.KL,MERGE,0.335000008,0.324999988,0.335000008,0.330000013,48000,0.330000013
12/11/17,5006.KL,MERGE,0.335000008,0.319999993,0.330000013,0.335000008,350600,0.335000008
12/12/17,5006.KL,MERGE,0.330000013,0.330000013,0.330000013,0.330000013,50000,0.330000013
12/13/17,5006.KL,MERGE,0.335000008,0.324999988,0.335000008,0.335000008,72300,0.335000008
12/14/17,5006.KL,MERGE,0.349999994,0.335000008,0.335000008,0.335000008,157000,0.335000008
12/15/17,5006.KL,MERGE,0.344999999,0.330000013,0.330000013,0.344999999,64200,0.344999999
12/18/17,5006.KL,MERGE,0.349999994,0.330000013,0.349999994,0.340000004,59000,0.340000004
12/19/17,5006.KL,MERGE,0.344999999,0.335000008,0.335000008,0.344999999,36500,0.344999999
12/20/17,5006.KL,MERGE,0.330000013,0.330000013,0.330000013,0.330000013,56000,0.330000013
12/21/17,5006.KL,MERGE,0.340000004,0.330000013,0.330000013,0.340000004,293800,0.340000004
12/22/17,5006.KL,MERGE,0.36500001,0.335000008,0.340000004,0.349999994,186300,0.349999994
12/25/17,5006.KL,MERGE,0.349999994,0.349999994,0.349999994,0.349999994,0,0.349999994
12/26/17,5006.KL,MERGE,0.349999994,0.335000008,0.335000008,0.335000008,13000,0.335000008
12/27/17,5006.KL,MERGE,0.344999999,0.340000004,0.344999999,0.340000004,115200,0.340000004
12/28/17,5006.KL,MERGE,0.340000004,0.340000004,0.340000004,0.340000004,1000,0.340000004
12/29/17,5006.KL,MERGE,0.340000004,0.340000004,0.340000004,0.340000004,0,0.340000004
12/1/17,5008.KL,HARISON,4.010000229,4.010000229,4.010000229,4.010000229,0,4.010000229
12/4/17,5008.KL,HARISON,4.010000229,4.010000229,4.010000229,4.010000229,0,4.010000229
12/5/17,5008.KL,HARISON,4.010000229,4.010000229,4.010000229,4.010000229,0,4.010000229
12/6/17,5008.KL,HARISON,4,3.99000001,4,3.99000001,2500,3.99000001
12/7/17,5008.KL,HARISON,3.950000048,3.950000048,3.950000048,3.950000048,2100,3.950000048
12/8/17,5008.KL,HARISON,3.960000038,3.809999943,3.960000038,3.809999943,1700,3.809999943
12/11/17,5008.KL,HARISON,3.819999933,3.819999933,3.819999933,3.819999933,2900,3.819999933
12/12/17,5008.KL,HARISON,4.139999866,3.950000048,3.950000048,4.139999866,5000,4.139999866
12/13/17,5008.KL,HARISON,4.139999866,4.139999866,4.139999866,4.139999866,0,4.139999866
12/14/17,5008.KL,HARISON,3.960000038,3.960000038,3.960000038,3.960000038,900,3.960000038
12/15/17,5008.KL,HARISON,4.010000229,4.010000229,4.010000229,4.010000229,1000,4.010000229
12/18/17,5008.KL,HARISON,4.010000229,4.010000229,4.010000229,4.010000229,8000,4.010000229
12/19/17,5008.KL,HARISON,4.010000229,4.010000229,4.010000229,4.010000229,0,4.010000229
12/20/17,5008.KL,HARISON,3.900000095,3.900000095,3.900000095,3.900000095,1000,3.900000095
12/21/17,5008.KL,HARISON,3.950000048,3.920000076,3.950000048,3.920000076,58000,3.920000076
12/22/17,5008.KL,HARISON,3.920000076,3.920000076,3.920000076,3.920000076,0,3.920000076
12/25/17,5008.KL,HARISON,3.920000076,3.920000076,3.920000076,3.920000076,0,3.920000076
12/26/17,5008.KL,HARISON,3.920000076,3.920000076,3.920000076,3.920000076,0,3.920000076
12/27/17,5008.KL,HARISON,4,4,4,4,8500,4
12/28/17,5008.KL,HARISON,4,4,4,4,0,4
12/29/17,5008.KL,HARISON,4,4,4,4,0,4
12/1/17,5009.KL,WTHORSE,1.950000048,1.950000048,1.950000048,1.950000048,0,1.900507569
12/4/17,5009.KL,WTHORSE,1.950000048,1.950000048,1.950000048,1.950000048,0,1.900507569
12/5/17,5009.KL,WTHORSE,1.980000019,1.960000038,1.960000038,1.980000019,9400,1.929746151
12/6/17,5009.KL,WTHORSE,1.980000019,1.980000019,1.980000019,1.980000019,500,1.929746151
12/7/17,5009.KL,WTHORSE,1.99000001,1.950000048,1.99000001,1.99000001,28400,1.939492345
12/8/17,5009.KL,WTHORSE,1.99000001,1.99000001,1.99000001,1.99000001,0,1.939492345
12/11/17,5009.KL,WTHORSE,1.980000019,1.960000038,1.960000038,1.980000019,17000,1.929746151
12/12/17,5009.KL,WTHORSE,2,1.99000001,1.99000001,2,15100,1.949238539
12/13/17,5009.KL,WTHORSE,2,2,2,2,0,1.949238539
12/14/17,5009.KL,WTHORSE,1.970000029,1.970000029,1.970000029,1.970000029,18000,1.919999957
12/15/17,5009.KL,WTHORSE,1.970000029,1.960000038,1.970000029,1.970000029,19100,1.919999957
12/18/17,5009.KL,WTHORSE,1.970000029,1.960000038,1.970000029,1.970000029,6300,1.919999957
12/19/17,5009.KL,WTHORSE,1.970000029,1.970000029,1.970000029,1.970000029,30000,1.919999957
12/20/17,5009.KL,WTHORSE,1.919999957,1.919999957,1.919999957,1.919999957,2000,1.919999957
12/21/17,5009.KL,WTHORSE,1.919999957,1.919999957,1.919999957,1.919999957,0,1.919999957
12/22/17,5009.KL,WTHORSE,1.919999957,1.919999957,1.919999957,1.919999957,0,1.919999957
12/25/17,5009.KL,WTHORSE,1.919999957,1.919999957,1.919999957,1.919999957,0,1.919999957
12/26/17,5009.KL,WTHORSE,1.929999948,1.919999957,1.929999948,1.919999957,10000,1.919999957
12/27/17,5009.KL,WTHORSE,1.929999948,1.929999948,1.929999948,1.929999948,6100,1.929999948
12/28/17,5009.KL,WTHORSE,1.950000048,1.940000057,1.950000048,1.940000057,6000,1.940000057
12/29/17,5009.KL,WTHORSE,1.940000057,1.940000057,1.940000057,1.940000057,2000,1.940000057
12/1/17,5010.KL,TONGHER,4.190000057,4.190000057,4.190000057,4.190000057,0,4.013784885
12/4/17,5010.KL,TONGHER,4.369999886,4.190000057,4.199999809,4.360000134,376800,4.176635742
12/5/17,5010.KL,TONGHER,4.480000019,4.159999847,4.400000095,4.170000076,313300,3.994626284
12/6/17,5010.KL,TONGHER,4.309999943,4.199999809,4.199999809,4.309999943,279900,4.128738403
12/7/17,5010.KL,TONGHER,4.360000134,4.25,4.360000134,4.28000021,192000,4.100000381
12/8/17,5010.KL,TONGHER,4.110000134,4,4.110000134,4.059999943,59700,4.059999943
12/11/17,5010.KL,TONGHER,4.059999943,4,4.059999943,4,63900,4
12/12/17,5010.KL,TONGHER,4.010000229,3.99000001,4,3.99000001,44400,3.99000001
12/13/17,5010.KL,TONGHER,3.950000048,3.880000114,3.900000095,3.900000095,145400,3.900000095
12/14/17,5010.KL,TONGHER,3.880000114,3.799999952,3.880000114,3.829999924,86000,3.829999924
12/15/17,5010.KL,TONGHER,4,3.809999943,3.809999943,3.950000048,65000,3.950000048
12/18/17,5010.KL,TONGHER,3.980000019,3.849999905,3.980000019,3.880000114,38700,3.880000114
12/19/17,5010.KL,TONGHER,3.859999895,3.829999924,3.829999924,3.859999895,93400,3.859999895
12/20/17,5010.KL,TONGHER,3.869999886,3.839999914,3.839999914,3.849999905,63500,3.849999905
12/21/17,5010.KL,TONGHER,4.230000019,3.920000076,3.970000029,4.179999828,93900,4.179999828
12/22/17,5010.KL,TONGHER,4.130000114,3.960000038,3.960000038,4.110000134,43100,4.110000134
12/25/17,5010.KL,TONGHER,4.110000134,4.110000134,4.110000134,4.110000134,0,4.110000134
12/26/17,5010.KL,TONGHER,4.119999886,4.059999943,4.099999905,4.059999943,19600,4.059999943
12/27/17,5010.KL,TONGHER,4.099999905,4.03000021,4.059999943,4.079999924,23600,4.079999924
12/28/17,5010.KL,TONGHER,4.150000095,4.079999924,4.099999905,4.090000153,29300,4.090000153
12/29/17,5010.KL,TONGHER,4.090000153,4.019999981,4.090000153,4.019999981,27700,4.019999981
12/1/17,5011.KL,MSNIAGA,1.220000029,1.220000029,1.220000029,1.220000029,0,1.220000029
12/4/17,5011.KL,MSNIAGA,1.200000048,1.200000048,1.200000048,1.200000048,19000,1.200000048
12/5/17,5011.KL,MSNIAGA,1.200000048,1.129999995,1.129999995,1.200000048,7100,1.200000048
12/6/17,5011.KL,MSNIAGA,1.179999948,1.179999948,1.179999948,1.179999948,9500,1.179999948
12/7/17,5011.KL,MSNIAGA,1.179999948,1.179999948,1.179999948,1.179999948,3000,1.179999948
12/8/17,5011.KL,MSNIAGA,1.179999948,1.179999948,1.179999948,1.179999948,0,1.179999948
12/11/17,5011.KL,MSNIAGA,1.179999948,1.179999948,1.179999948,1.179999948,0,1.179999948
12/12/17,5011.KL,MSNIAGA,1.179999948,1.179999948,1.179999948,1.179999948,0,1.179999948
12/13/17,5011.KL,MSNIAGA,1.179999948,1.179999948,1.179999948,1.179999948,0,1.179999948
12/14/17,5011.KL,MSNIAGA,1.179999948,1.179999948,1.179999948,1.179999948,50000,1.179999948
12/15/17,5011.KL,MSNIAGA,1.179999948,1.169999957,1.179999948,1.169999957,1700,1.169999957
12/18/17,5011.KL,MSNIAGA,1.200000048,1.200000048,1.200000048,1.200000048,7600,1.200000048
12/19/17,5011.KL,MSNIAGA,1.230000019,1.230000019,1.230000019,1.230000019,29200,1.230000019
12/20/17,5011.KL,MSNIAGA,1.230000019,1.230000019,1.230000019,1.230000019,0,1.230000019
12/21/17,5011.KL,MSNIAGA,1.230000019,1.230000019,1.230000019,1.230000019,0,1.230000019
12/22/17,5011.KL,MSNIAGA,1.230000019,1.230000019,1.230000019,1.230000019,0,1.230000019
12/25/17,5011.KL,MSNIAGA,1.230000019,1.230000019,1.230000019,1.230000019,0,1.230000019
12/26/17,5011.KL,MSNIAGA,1.230000019,1.230000019,1.230000019,1.230000019,0,1.230000019
12/27/17,5011.KL,MSNIAGA,1.230000019,1.230000019,1.230000019,1.230000019,0,1.230000019
12/28/17,5011.KL,MSNIAGA,1.230000019,1.230000019,1.230000019,1.230000019,0,1.230000019
12/29/17,5011.KL,MSNIAGA,1.230000019,1.230000019,1.230000019,1.230000019,0,1.230000019
12/1/17,5012.KL,TAANN,3.5,3.5,3.5,3.5,0,3.5
12/4/17,5012.KL,TAANN,3.5,3.450000048,3.5,3.450000048,138300,3.450000048
12/5/17,5012.KL,TAANN,3.5,3.450000048,3.5,3.5,269000,3.5
12/6/17,5012.KL,TAANN,3.5,3.430000067,3.5,3.430000067,285300,3.430000067
12/7/17,5012.KL,TAANN,3.480000019,3.430000067,3.430000067,3.440000057,149200,3.440000057
12/8/17,5012.KL,TAANN,3.539999962,3.450000048,3.450000048,3.539999962,34600,3.539999962
12/11/17,5012.KL,TAANN,3.660000086,3.480000019,3.539999962,3.49000001,24900,3.49000001
12/12/17,5012.KL,TAANN,3.599999905,3.559999943,3.579999924,3.589999914,38700,3.589999914
12/13/17,5012.KL,TAANN,3.589999914,3.549999952,3.579999924,3.589999914,59900,3.589999914
12/14/17,5012.KL,TAANN,3.589999914,3.5,3.50999999,3.549999952,65400,3.549999952
12/15/17,5012.KL,TAANN,3.579999924,3.529999971,3.549999952,3.559999943,47000,3.559999943
12/18/17,5012.KL,TAANN,3.589999914,3.5,3.589999914,3.529999971,163200,3.529999971
12/19/17,5012.KL,TAANN,3.579999924,3.5,3.559999943,3.579999924,78200,3.579999924
12/20/17,5012.KL,TAANN,3.589999914,3.50999999,3.579999924,3.579999924,97300,3.579999924
12/21/17,5012.KL,TAANN,3.599999905,3.519999981,3.559999943,3.599999905,122800,3.599999905
12/22/17,5012.KL,TAANN,3.700000048,3.529999971,3.529999971,3.700000048,205600,3.700000048
12/25/17,5012.KL,TAANN,3.700000048,3.700000048,3.700000048,3.700000048,0,3.700000048
12/26/17,5012.KL,TAANN,3.670000076,3.569999933,3.640000105,3.660000086,271300,3.660000086
12/27/17,5012.KL,TAANN,3.660000086,3.599999905,3.660000086,3.630000114,302900,3.630000114
12/28/17,5012.KL,TAANN,3.630000114,3.569999933,3.630000114,3.569999933,81700,3.569999933
12/29/17,5012.KL,TAANN,3.660000086,3.519999981,3.569999933,3.660000086,380100,3.660000086
12/1/17,5014.KL,AIRPORT,8.25,8.25,8.25,8.25,0,8.25
12/4/17,5014.KL,AIRPORT,8.649999619,8.300000191,8.300000191,8.449999809,7263600,8.449999809
12/5/17,5014.KL,AIRPORT,8.520000458,8.369999886,8.479999542,8.369999886,1415000,8.369999886
12/6/17,5014.KL,AIRPORT,8.470000267,8.270000458,8.420000076,8.300000191,3702400,8.300000191
12/7/17,5014.KL,AIRPORT,8.380000114,8.229999542,8.329999924,8.25,2192700,8.25
12/8/17,5014.KL,AIRPORT,8.529999733,8.239999771,8.239999771,8.300000191,3949200,8.300000191
12/11/17,5014.KL,AIRPORT,8.300000191,8.159999847,8.289999962,8.239999771,1734100,8.239999771
12/12/17,5014.KL,AIRPORT,8.31000042,8.239999771,8.25,8.270000458,4835100,8.270000458
12/13/17,5014.KL,AIRPORT,8.470000267,8.260000229,8.260000229,8.340000153,3215300,8.340000153
12/14/17,5014.KL,AIRPORT,8.569999695,8.399999619,8.43999958,8.5,7437300,8.5
12/15/17,5014.KL,AIRPORT,8.649999619,8.489999771,8.569999695,8.5,6386100,8.5
12/18/17,5014.KL,AIRPORT,8.550000191,8.430000305,8.529999733,8.5,3248400,8.5
12/19/17,5014.KL,AIRPORT,8.539999962,8.470000267,8.510000229,8.470000267,2095100,8.470000267
12/20/17,5014.KL,AIRPORT,8.529999733,8.430000305,8.510000229,8.5,3682700,8.5
12/21/17,5014.KL,AIRPORT,8.600000381,8.479999542,8.510000229,8.5,1162500,8.5
12/22/17,5014.KL,AIRPORT,8.550000191,8.5,8.5,8.550000191,964400,8.550000191
12/25/17,5014.KL,AIRPORT,8.550000191,8.550000191,8.550000191,8.550000191,0,8.550000191
12/26/17,5014.KL,AIRPORT,8.520000458,8.449999809,8.449999809,8.5,1554200,8.5
12/27/17,5014.KL,AIRPORT,8.779999733,8.539999962,8.539999962,8.699999809,1084400,8.699999809
12/28/17,5014.KL,AIRPORT,8.840000153,8.670000076,8.68999958,8.829999924,1701800,8.829999924
12/29/17,5014.KL,AIRPORT,8.979999542,8.789999962,8.81000042,8.789999962,1517700,8.789999962
12/1/17,5015.KL,APM,3.559999943,3.559999943,3.559999943,3.559999943,0,3.559999943
12/4/17,5015.KL,APM,3.559999943,3.559999943,3.559999943,3.559999943,108300,3.559999943
12/5/17,5015.KL,APM,3.559999943,3.480000019,3.559999943,3.480000019,3100,3.480000019
12/6/17,5015.KL,APM,3.480000019,3.460000038,3.480000019,3.460000038,5000,3.460000038
12/7/17,5015.KL,APM,3.440000057,3.430000067,3.440000057,3.440000057,17500,3.440000057
12/8/17,5015.KL,APM,3.579999924,3.420000076,3.420000076,3.579999924,11300,3.579999924
12/11/17,5015.KL,APM,3.549999952,3.440000057,3.549999952,3.440000057,3100,3.440000057
12/12/17,5015.KL,APM,3.450000048,3.420000076,3.440000057,3.450000048,7600,3.450000048
12/13/17,5015.KL,APM,3.450000048,3.450000048,3.450000048,3.450000048,19000,3.450000048
12/14/17,5015.KL,APM,3.579999924,3.450000048,3.450000048,3.5,41600,3.5
12/15/17,5015.KL,APM,3.559999943,3.5,3.5,3.559999943,68500,3.559999943
12/18/17,5015.KL,APM,3.559999943,3.5,3.5,3.559999943,9700,3.559999943
12/19/17,5015.KL,APM,3.559999943,3.5,3.559999943,3.559999943,155100,3.559999943
12/20/17,5015.KL,APM,3.559999943,3.519999981,3.519999981,3.529999971,21000,3.529999971
12/21/17,5015.KL,APM,3.74000001,3.5,3.539999962,3.619999886,35100,3.619999886
12/22/17,5015.KL,APM,3.700000048,3.619999886,3.619999886,3.700000048,33000,3.700000048
12/25/17,5015.KL,APM,3.700000048,3.700000048,3.700000048,3.700000048,0,3.700000048
12/26/17,5015.KL,APM,3.700000048,3.640000105,3.700000048,3.640000105,8600,3.640000105
12/27/17,5015.KL,APM,3.640000105,3.640000105,3.640000105,3.640000105,0,3.640000105
12/28/17,5015.KL,APM,3.640000105,3.640000105,3.640000105,3.640000105,0,3.640000105
12/29/17,5015.KL,APM,3.589999914,3.589999914,3.589999914,3.589999914,2000,3.589999914
12/1/17,5016.KL,WARISAN,2,2,2,2,0,2
12/4/17,5016.KL,WARISAN,2.099999905,2,2.099999905,2,5000,2
12/5/17,5016.KL,WARISAN,2,2,2,2,0,2
12/6/17,5016.KL,WARISAN,2,2,2,2,100,2
12/7/17,5016.KL,WARISAN,2,2,2,2,0,2
12/8/17,5016.KL,WARISAN,2,2,2,2,1700,2
12/11/17,5016.KL,WARISAN,2,2,2,2,0,2
12/12/17,5016.KL,WARISAN,2,2,2,2,0,2
12/13/17,5016.KL,WARISAN,2,2,2,2,0,2
12/14/17,5016.KL,WARISAN,2,2,2,2,900,2
12/15/17,5016.KL,WARISAN,2,2,2,2,55800,2
12/18/17,5016.KL,WARISAN,2,2,2,2,0,2
12/19/17,5016.KL,WARISAN,2,2,2,2,0,2
12/20/17,5016.KL,WARISAN,2,2,2,2,0,2
12/21/17,5016.KL,WARISAN,2,2,2,2,0,2
12/22/17,5016.KL,WARISAN,2,2,2,2,0,2
12/25/17,5016.KL,WARISAN,2,2,2,2,0,2
12/26/17,5016.KL,WARISAN,2,2,2,2,1000,2
12/27/17,5016.KL,WARISAN,2,2,2,2,0,2
12/28/17,5016.KL,WARISAN,2,2,2,2,0,2
12/29/17,5016.KL,WARISAN,2,2,2,2,500,2
12/1/17,5020.KL,GLOMAC,0.600000024,0.600000024,0.600000024,0.600000024,0,0.600000024
12/4/17,5020.KL,GLOMAC,0.605000019,0.600000024,0.600000024,0.600000024,210000,0.600000024
12/5/17,5020.KL,GLOMAC,0.605000019,0.595000029,0.600000024,0.600000024,251200,0.600000024
12/6/17,5020.KL,GLOMAC,0.600000024,0.589999974,0.600000024,0.600000024,284800,0.600000024
12/7/17,5020.KL,GLOMAC,0.605000019,0.600000024,0.600000024,0.600000024,215000,0.600000024
12/8/17,5020.KL,GLOMAC,0.610000014,0.579999983,0.600000024,0.579999983,219000,0.579999983
12/11/17,5020.KL,GLOMAC,0.61500001,0.595000029,0.61500001,0.610000014,309800,0.610000014
12/12/17,5020.KL,GLOMAC,0.61500001,0.610000014,0.61500001,0.610000014,10000,0.610000014
12/13/17,5020.KL,GLOMAC,0.610000014,0.600000024,0.610000014,0.600000024,14500,0.600000024
12/14/17,5020.KL,GLOMAC,0.600000024,0.600000024,0.600000024,0.600000024,0,0.600000024
12/15/17,5020.KL,GLOMAC,0.600000024,0.600000024,0.600000024,0.600000024,0,0.600000024
12/18/17,5020.KL,GLOMAC,0.600000024,0.595000029,0.595000029,0.600000024,37000,0.600000024
12/19/17,5020.KL,GLOMAC,0.600000024,0.600000024,0.600000024,0.600000024,0,0.600000024
12/20/17,5020.KL,GLOMAC,0.600000024,0.579999983,0.579999983,0.600000024,40400,0.600000024
12/21/17,5020.KL,GLOMAC,0.600000024,0.584999979,0.584999979,0.600000024,37700,0.600000024
12/22/17,5020.KL,GLOMAC,0.600000024,0.589999974,0.600000024,0.589999974,34900,0.589999974
12/25/17,5020.KL,GLOMAC,0.589999974,0.589999974,0.589999974,0.589999974,0,0.589999974
12/26/17,5020.KL,GLOMAC,0.600000024,0.589999974,0.589999974,0.600000024,86100,0.600000024
12/27/17,5020.KL,GLOMAC,0.589999974,0.584999979,0.584999979,0.584999979,115600,0.584999979
12/28/17,5020.KL,GLOMAC,0.600000024,0.600000024,0.600000024,0.600000024,8500,0.600000024
